img_name,x1,y1,x2,y2
captcha_1.png,91.81601731601737,191.20995670995663,99.58116883116888,63.639610389610326
captcha_10.png,99.58116883116888,188.99134199134195,200.52813852813856,112.44913419913416
captcha_100.png,148.39069264069266,237.80086580086572,67.41125541125544,236.6915584415584
captcha_101.png,187.21645021645023,170.13311688311683,105.12770562770564,210.06818181818176
captcha_102.png,140.62554112554116,175.67965367965363,200.52813852813856,215.61471861471858
captcha_103.png,180.5606060606061,151.27489177489173,120.6580086580087,75.84199134199127
captcha_104.png,179.45129870129875,113.55844155844147,178.34199134199136,233.36363636363632
captcha_105.png,95.1439393939394,190.1006493506493,179.45129870129875,82.49783549783541
captcha_106.png,64.0833333333334,82.49783549783541,54.09956709956717,174.57034632034623
captcha_107.png,97.36255411255414,79.16991341991337,74.06709956709965,227.8170995670995
captcha_108.png,216.0584415584416,164.58658008658003,145.06277056277062,81.3885281385281
captcha_109.png,125.09523809523816,221.1612554112553,193.8722943722944,98.02813852813847
captcha_11.png,123.9859307359308,167.91450216450207,91.81601731601737,70.2954545454545
captcha_110.png,109.5649350649351,101.35606060606057,77.39502164502169,167.91450216450207
captcha_111.png,65.19264069264071,103.57467532467524,219.38636363636363,104.6839826839826
captcha_112.png,232.698051948052,227.8170995670995,186.1071428571429,145.7283549783549
captcha_113.png,95.1439393939394,233.36363636363632,168.35822510822516,104.6839826839826
captcha_114.png,221.6049783549784,206.74025974025972,145.06277056277062,111.3398268398268
captcha_115.png,125.09523809523816,105.79329004328997,182.7792207792208,153.4935064935065
captcha_116.png,121.76731601731606,78.060606060606,70.73917748917754,192.319264069264
captcha_117.png,145.06277056277062,127.9794372294372,64.0833333333334,187.8820346320346
captcha_118.png,237.13528138528136,151.27489177489173,115.11147186147193,220.051948051948
captcha_119.png,70.73917748917754,135.74458874458867,226.04220779220785,223.37987012987008
captcha_12.png,146.17207792207793,207.84956709956703,67.41125541125544,179.0075757575757
captcha_120.png,80.72294372294375,200.08441558441552,94.0346320346321,110.23051948051943
captcha_121.png,89.59740259740263,205.6309523809523,125.09523809523816,102.46536796536793
captcha_122.png,139.5162337662338,196.75649350649343,229.3701298701299,82.49783549783541
captcha_123.png,178.34199134199136,99.13744588744584,98.4718614718615,153.4935064935065
captcha_124.png,138.40692640692643,129.08874458874453,121.76731601731606,190.1006493506493
captcha_125.png,143.95346320346326,171.2424242424242,76.2857142857143,146.83766233766227
captcha_126.png,183.8885281385282,112.44913419913416,139.5162337662338,186.7727272727272
captcha_127.png,79.6136363636364,167.91450216450207,80.72294372294375,100.2467532467532
captcha_128.png,107.34632034632035,198.9751082251082,172.7954545454546,192.319264069264
captcha_129.png,187.21645021645023,75.84199134199127,155.04653679653686,132.41666666666663
captcha_13.png,87.3787878787879,85.8257575757575,176.12337662337669,231.14502164502164
captcha_130.png,141.73484848484853,180.11688311688303,209.40259740259745,75.84199134199127
captcha_131.png,190.54437229437232,203.41233766233762,85.16017316017316,203.41233766233762
captcha_132.png,143.95346320346326,174.57034632034623,74.06709956709965,163.47727272727263
captcha_133.png,118.43939393939397,61.42099567099558,62.974025974026034,169.02380952380943
captcha_134.png,206.07467532467535,61.42099567099558,141.73484848484853,59.202380952380906
captcha_135.png,57.42748917748921,80.27922077922074,203.85606060606065,171.2424242424242
captcha_136.png,95.1439393939394,134.6352813852813,213.83982683982688,141.2911255411255
captcha_137.png,229.3701298701299,203.41233766233762,160.59307359307363,76.95129870129864
captcha_138.png,169.4675324675325,151.27489177489173,74.06709956709965,221.1612554112553
captcha_139.png,114.00216450216456,95.80952380952374,91.81601731601737,221.1612554112553
captcha_14.png,161.702380952381,78.060606060606,194.98160173160176,137.9632034632034
captcha_140.png,74.06709956709965,204.52164502164499,165.0303030303031,151.27489177489173
captcha_141.png,122.87662337662343,124.65151515151507,127.31385281385283,192.319264069264
captcha_142.png,162.8116883116884,133.525974025974,200.52813852813856,238.91017316017314
captcha_143.png,95.1439393939394,102.46536796536793,116.22077922077924,233.36363636363632
captcha_144.png,212.73051948051952,211.17748917748912,168.35822510822516,117.9956709956709
captcha_145.png,238.24458874458878,136.85389610389603,77.39502164502169,222.27056277056272
captcha_146.png,141.73484848484853,163.47727272727263,177.232683982684,236.6915584415584
captcha_147.png,201.63744588744592,179.0075757575757,220.49567099567105,72.51406926406918
captcha_148.png,226.04220779220785,174.57034632034623,74.06709956709965,150.1655844155844
captcha_149.png,169.4675324675325,74.73268398268391,150.6093073593074,241.12878787878788
captcha_15.png,135.0790043290044,213.39610389610385,85.16017316017316,100.2467532467532
captcha_150.png,224.93290043290048,102.46536796536793,109.5649350649351,106.90259740259734
