img_name,x1,y1,x2,y2
captcha_1_rotated_1.png,46.816017316017366,146.20995670995663,54.58116883116888,18.63961038961033
captcha_1_rotated_2.png,46.816017316017366,146.20995670995663,54.58116883116888,18.63961038961033
captcha_1_rotated_3.png,46.816017316017366,146.20995670995663,54.58116883116888,18.63961038961033
captcha_1_rotated_4.png,46.816017316017366,146.20995670995663,54.58116883116888,18.63961038961033
captcha_10_rotated_1.png,54.58116883116888,143.99134199134195,155.52813852813856,67.44913419913416
captcha_10_rotated_2.png,54.58116883116888,143.99134199134195,155.52813852813856,67.44913419913416
captcha_10_rotated_3.png,54.58116883116888,143.99134199134195,155.52813852813856,67.44913419913416
captcha_10_rotated_4.png,54.58116883116888,143.99134199134195,155.52813852813856,67.44913419913416
captcha_100_rotated_1.png,103.39069264069266,192.8008658008657,22.41125541125544,191.6915584415584
captcha_100_rotated_2.png,103.39069264069266,192.8008658008657,22.41125541125544,191.6915584415584
captcha_100_rotated_3.png,103.39069264069266,192.8008658008657,22.41125541125544,191.6915584415584
captcha_100_rotated_4.png,103.39069264069266,192.8008658008657,22.41125541125544,191.6915584415584
captcha_101_rotated_1.png,142.21645021645023,125.13311688311684,60.12770562770564,165.06818181818176
captcha_101_rotated_2.png,142.21645021645023,125.13311688311684,60.12770562770564,165.06818181818176
captcha_101_rotated_3.png,142.21645021645023,125.13311688311684,60.12770562770564,165.06818181818176
captcha_101_rotated_4.png,142.21645021645023,125.13311688311684,60.12770562770564,165.06818181818176
captcha_102_rotated_1.png,95.62554112554116,130.67965367965363,155.52813852813856,170.61471861471858
captcha_102_rotated_2.png,95.62554112554116,130.67965367965363,155.52813852813856,170.61471861471858
captcha_102_rotated_3.png,95.62554112554116,130.67965367965363,155.52813852813856,170.61471861471858
captcha_102_rotated_4.png,95.62554112554116,130.67965367965363,155.52813852813856,170.61471861471858
captcha_103_rotated_1.png,135.5606060606061,106.27489177489171,75.6580086580087,30.841991341991275
captcha_103_rotated_2.png,135.5606060606061,106.27489177489171,75.6580086580087,30.841991341991275
captcha_103_rotated_3.png,135.5606060606061,106.27489177489171,75.6580086580087,30.841991341991275
captcha_103_rotated_4.png,135.5606060606061,106.27489177489171,75.6580086580087,30.841991341991275
captcha_104_rotated_1.png,134.45129870129875,68.55844155844147,133.34199134199136,188.36363636363632
captcha_104_rotated_2.png,134.45129870129875,68.55844155844147,133.34199134199136,188.36363636363632
captcha_104_rotated_3.png,134.45129870129875,68.55844155844147,133.34199134199136,188.36363636363632
captcha_104_rotated_4.png,134.45129870129875,68.55844155844147,133.34199134199136,188.36363636363632
captcha_105_rotated_1.png,50.143939393939405,145.1006493506493,134.45129870129875,37.49783549783541
captcha_105_rotated_2.png,50.143939393939405,145.1006493506493,134.45129870129875,37.49783549783541
captcha_105_rotated_3.png,50.143939393939405,145.1006493506493,134.45129870129875,37.49783549783541
captcha_105_rotated_4.png,50.143939393939405,145.1006493506493,134.45129870129875,37.49783549783541
captcha_106_rotated_1.png,19.0833333333334,37.49783549783541,9.099567099567167,129.57034632034623
captcha_106_rotated_2.png,19.0833333333334,37.49783549783541,9.099567099567167,129.57034632034623
captcha_106_rotated_3.png,19.0833333333334,37.49783549783541,9.099567099567167,129.57034632034623
captcha_106_rotated_4.png,19.0833333333334,37.49783549783541,9.099567099567167,129.57034632034623
captcha_107_rotated_1.png,52.362554112554136,34.16991341991337,29.06709956709965,182.8170995670995
captcha_107_rotated_2.png,52.362554112554136,34.16991341991337,29.06709956709965,182.8170995670995
captcha_107_rotated_3.png,52.362554112554136,34.16991341991337,29.06709956709965,182.8170995670995
captcha_107_rotated_4.png,52.362554112554136,34.16991341991337,29.06709956709965,182.8170995670995
captcha_108_rotated_1.png,171.0584415584416,119.58658008658004,100.06277056277062,36.3885281385281
captcha_108_rotated_2.png,171.0584415584416,119.58658008658004,100.06277056277062,36.3885281385281
captcha_108_rotated_3.png,171.0584415584416,119.58658008658004,100.06277056277062,36.3885281385281
captcha_108_rotated_4.png,171.0584415584416,119.58658008658004,100.06277056277062,36.3885281385281
captcha_109_rotated_1.png,80.09523809523816,176.1612554112553,148.8722943722944,53.02813852813847
captcha_109_rotated_2.png,80.09523809523816,176.1612554112553,148.8722943722944,53.02813852813847
captcha_109_rotated_3.png,80.09523809523816,176.1612554112553,148.8722943722944,53.02813852813847
captcha_109_rotated_4.png,80.09523809523816,176.1612554112553,148.8722943722944,53.02813852813847
captcha_11_rotated_1.png,78.9859307359308,122.91450216450208,46.816017316017366,25.295454545454504
captcha_11_rotated_2.png,78.9859307359308,122.91450216450208,46.816017316017366,25.295454545454504
captcha_11_rotated_3.png,78.9859307359308,122.91450216450208,46.816017316017366,25.295454545454504
captcha_11_rotated_4.png,78.9859307359308,122.91450216450208,46.816017316017366,25.295454545454504
captcha_110_rotated_1.png,64.5649350649351,56.356060606060566,32.395021645021686,122.91450216450208
captcha_110_rotated_2.png,64.5649350649351,56.356060606060566,32.395021645021686,122.91450216450208
captcha_110_rotated_3.png,64.5649350649351,56.356060606060566,32.395021645021686,122.91450216450208
captcha_110_rotated_4.png,64.5649350649351,56.356060606060566,32.395021645021686,122.91450216450208
captcha_111_rotated_1.png,20.19264069264071,58.57467532467524,174.38636363636363,59.683982683982606
captcha_111_rotated_2.png,20.19264069264071,58.57467532467524,174.38636363636363,59.683982683982606
captcha_111_rotated_3.png,20.19264069264071,58.57467532467524,174.38636363636363,59.683982683982606
captcha_111_rotated_4.png,20.19264069264071,58.57467532467524,174.38636363636363,59.683982683982606
captcha_112_rotated_1.png,187.698051948052,182.8170995670995,141.1071428571429,100.7283549783549
captcha_112_rotated_2.png,187.698051948052,182.8170995670995,141.1071428571429,100.7283549783549
captcha_112_rotated_3.png,187.698051948052,182.8170995670995,141.1071428571429,100.7283549783549
captcha_112_rotated_4.png,187.698051948052,182.8170995670995,141.1071428571429,100.7283549783549
captcha_113_rotated_1.png,50.143939393939405,188.36363636363632,123.35822510822516,59.683982683982606
captcha_113_rotated_2.png,50.143939393939405,188.36363636363632,123.35822510822516,59.683982683982606
captcha_113_rotated_3.png,50.143939393939405,188.36363636363632,123.35822510822516,59.683982683982606
captcha_113_rotated_4.png,50.143939393939405,188.36363636363632,123.35822510822516,59.683982683982606
captcha_114_rotated_1.png,176.6049783549784,161.74025974025972,100.06277056277062,66.3398268398268
captcha_114_rotated_2.png,176.6049783549784,161.74025974025972,100.06277056277062,66.3398268398268
captcha_114_rotated_3.png,176.6049783549784,161.74025974025972,100.06277056277062,66.3398268398268
captcha_114_rotated_4.png,176.6049783549784,161.74025974025972,100.06277056277062,66.3398268398268
captcha_115_rotated_1.png,80.09523809523816,60.79329004328997,137.7792207792208,108.49350649350647
captcha_115_rotated_2.png,80.09523809523816,60.79329004328997,137.7792207792208,108.49350649350647
captcha_115_rotated_3.png,80.09523809523816,60.79329004328997,137.7792207792208,108.49350649350647
captcha_115_rotated_4.png,80.09523809523816,60.79329004328997,137.7792207792208,108.49350649350647
captcha_116_rotated_1.png,76.76731601731606,33.060606060606005,25.739177489177536,147.319264069264
